Label,Tweet,Screen_Name,Description,User_Location,Time,Geo_Enabled,Place,Lat,Long
6,@PsalmOne @ManicFocus My phone old I just see ??? But I bet it’s awesome haaa,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/30/19 19:30,TRUE,,,
-2,@designed_by_d @ManicFocus Heat cause y’all cold af‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/30/19 19:28,TRUE,,,
3,YEEEEEEEEE‼️ https://t.co/lDj6U7ioKS,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/30/19 19:28,TRUE,,,
2,@LiT_WHiTT777 What u listening to?,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/30/19 19:28,TRUE,,,
10,NEW TOUR DATES‼️ Can’t wait to play all this new music for y’all on the road. Tix are on sale now at https://t.co/DieUcJLr3O 👾👽 https://t.co/sNbQPMEaye,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/30/19 16:27,TRUE,,,
1,@SunSquabi @AgoraCLE @Defunk_Official @ZEKE_BEATS ZEKE BEATS ‼️✅‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/30/19 12:28,TRUE,,,
1,@Griz @freddytoddmusic Serper mersive,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/30/19 12:07,TRUE,,,
2,Spotlight beaming ... radio waves permeate... life abound... we live‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/28/19 1:02,TRUE,,,
1,@FunkyBtch 😳,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/27/19 23:27,TRUE,,,
5,"Huge thank u to @cryptotwanz n revengeofthesynth team for the dope analog visuals at the Friday show @joytheater ‼️👾‼️ LETS DO MORE‼️👾‼️ @ New Orleans, Louisiana https://t.co/z2kt6Y7wQ1",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/27/19 12:26,TRUE,"New Orleans, LA",29.948479,-90.070864
1,@michalmenert Idk that one... 🌮,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/26/19 14:34,TRUE,,,
7,"SHRED ERYDAY HA ✅👾✅ Last night at @joytheater was epic fun‼️ thank u @boogietmusic for having us ‼️....📽: montel_spinozza @ New Orleans, Louisiana https://t.co/ExeoIdNmsY",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/26/19 14:24,TRUE,"New Orleans, LA",29.948479,-90.070864
1,@mikeywehling They do‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/26/19 13:48,TRUE,,,
0,je t'adore ... les tigres boivent le clair de lune à tes yeux 🐯 🌙 👁,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/26/19 13:42,TRUE,,,
1,@MuzzyBearr BLOGCAST PODTUBE,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/25/19 23:26,TRUE,,,
2,@mrbillstunes This guy a moron (producer here),russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/25/19 14:36,TRUE,,,
3,@artifaktsmusic Get it✅‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/25/19 12:33,TRUE,,,
7,"Stoked to play with my band tonight at the @joytheater in NOLA‼️👾‼️ gunna b epic.. of u around come party with us‼️👾‼️ w/ @boogietmusic n sexualthunderfunk ....📽: montel_spinozza… https://t.co/PNeJPgE9zY",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/25/19 11:30,TRUE,"New Orleans, LA",29.96153,-90.04087
10,"🌿🌀🔥💧Super excited to announce that I'll be at Elements Music &amp; Arts Festival in May 😎Early bird pricing ends February 1st. Get tickets at https://t.co/7xSg9IWxwH#ElementsLakewood #Russliquid",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/24/19 15:38,TRUE,,,
9,"Yo @rhettwhatley new mix is pure happiness ‼️✅‼️ check it out eryone‼️‼️‼️‼️‼️‼️‼️ https://t.co/0tgahrvipM",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/20/19 17:52,TRUE,,,
10,Here’s a lil clip from last night show at the @CervantesDenver ... i is playin a new track right here... last night was fun!! Thank u to everyone who came to the show ‼️👾‼️ https://t.co/Rx8DqSj7iA,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/20/19 15:55,TRUE,,,
9,Hey FOCO‼️ I play tonight 1015-11:15 at @Aggie_Theatre tonight‼️👾‼️ new musics.. great vibes.. let’s rage ‼️👾👾,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/19/19 20:57,TRUE,,,
9,"This moment brought to u by:1. Playing at the @CervantesDenver tonight‼️2.  Smoking the finest hurbs via the homies at den_rec_colorado2 3.  Being warm via this jacket by the homies at… https://t.co/6adFP06LeI",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/19/19 13:20,TRUE,"Steamboat Springs, CO",40.4849387,-106.832894
2,Fresh @lettucefunk with a side of @GNote_Official ‼️👾‼️ https://t.co/rpC4mMwLwR,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/19/19 13:26,TRUE,,,
4,@bassytravels Yas‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/18/19 21:47,TRUE,,,
2,Dis me from the past to the future to tell u let’s party tonight if u n steamboat CO‼️ we getting down at @mrschmiggity ‼️👾‼️ @ Colorado https://t.co/8czK7jXXTQ,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/18/19 16:25,TRUE,"Colorado, USA",39,-105.5
4,"Yo I’m playing tonight n DURANGO COLORADA at @ACT_DGO ‼️👾‼️ w/ @FStatik  let’s funking rage thiZ bish ✅✅✅....📸: coreylambphotography @ YMCA Camp Santa Maria https://t.co/JXNTZGusNf",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/17/19 11:25,TRUE,"Colorado, USA",39.44964971,-105.6334932
8,"@WhatSoNot Mee too! Have a great show ‼️👾‼️",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/16/19 21:30,TRUE,,,
5,If u in Nola b sure to check this show! ✅👾✅ https://t.co/Zn3ylZeyHb,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/16/19 15:25,TRUE,,,
9,Ayyyye I'll be joining my brother @ManicFocus on the road for his #StarSweeperTour on select dates 🧹🌟🧹 tix on sale Friday!! https://t.co/hfDgiNWVDX,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/16/19 12:37,TRUE,,,
10,‼️👾‼️ Chicago n a couple weeks ✅✅✅✅✅✅ opening for @beatsantique ‼️‼️‼️ 👾⚡️awesome ⚡️👾‼️ https://t.co/2z5PMA9BM3,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/15/19 12:15,TRUE,,,
3,"Max Fleischer n Cab Calloway👾⚡️👾⚡️👾⚡️👾⚡️👾‼️‼️‼️‼️‼️‼️‼️‼️‼️⚡️👾⚡️👾⚡️👾⚡️👾⚡️https://t.co/L5IrHdeCpX",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/12/19 5:20,TRUE,,,
3,Yessir‼️‼️‼️‼️‼️‼️ https://t.co/rosUCAEERp,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/12/19 4:14,TRUE,,,
5,@michalmenert Wish I could b there.  Ps see u next week ‼️👾‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/11/19 22:08,TRUE,,,
2,‼️👾‼️ @FunkStatik killin right now at the @foxtheatreco right now‼️ get here now‼️😎‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/11/19 22:08,TRUE,,,
2,‼️👾‼️ ayeeeee✅ https://t.co/scQO895C7M,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/11/19 20:22,TRUE,,,
3,@SoDownBassMusic @foxtheatreco Holla at me yoooo‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/11/19 20:21,TRUE,,,
7,BOULDER COLORADO ‼️ Im playing at @foxtheatreco tonight!!! Come rage with meeeeee‼️👾‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/11/19 20:08,TRUE,,,
10,PARTY TIME TONITE IN BOULDER COLORADO at the @foxtheatreco 👾👾👾👾👾👾👾👾👾👾👾 https://t.co/33NlhICYeo,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/11/19 14:18,TRUE,,,
2,@patriciatheslut Solo show!,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/10/19 16:22,TRUE,,,
3,@wherethekeffat 👍👍👍👍👍,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/10/19 16:21,TRUE,,,
5,"CAPTION THIS ‼️ make it witty, be funny, have fun, tag a friend, swipe left, feel free to shower me with admiration for my music, feel free to criticize, eat more vegetables... be true to… https://t.co/8CZGjBnjci",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/10/19 10:13,TRUE,"Kenner, LA",29.98789102,-90.25888691
-2,@mikeywehling Lol gross 😝,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/10/19 9:19,TRUE,,,
4,Headed to Colorado ✈️ yeee‼️👾,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/10/19 8:53,TRUE,,,
2,"@Gramatik Easier question: which tune do u not like? Answer: the track that comes on after I listened to ur whole album which isn’t Gramatik but some poor attempt at guessing what should b played next by SoundCloud ‼️",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/8/19 20:02,TRUE,,,
10,I have such talented and prodigious friends‼️ I feel so very lucky 🍀 👾,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/8/19 17:36,TRUE,,,
2,@anakardass True,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/8/19 2:16,TRUE,,,
1,"Feeling FIERCE on this glorious TUESDAY ‼️👾‼️....📸: coreylambphotography @ Lower 9th Ward Neighborhood https://t.co/MGIdfudpLL",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/7/19 14:06,TRUE,"New Orleans, LA",29.9666,-90.01471
1,@NicholasGerlach I thought they had rich parents...,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/6/19 16:25,TRUE,,,
-2,@michalmenert @NicholasGerlach SINphony for the DEVIL,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/6/19 16:25,TRUE,,,
-3,@NicholasGerlach I think they make more money teaching... then actually playing in symphony,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/6/19 16:24,TRUE,,,
-1,"@NicholasGerlach Like Ghostbuster’s Dana (Sigourney Weaver) having that dope corner apartment overlooking Central Park n she plays cello in the symphony... I guess it was the 80’s",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/4/19 21:06,TRUE,,,
2,@NicholasGerlach Ie there income that profession average makes reflects there lifestyle? I’d say most cop movies like BAD BOYS,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/4/19 20:45,TRUE,,,
2,@NicholasGerlach Like British pounds ?,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/3/19 22:34,TRUE,,,
3,Technology is not an image of the world but a way of operating on reality. The nihilism of technology lies not only in the fact that it is the most perfect expression of the will to power ... but also in the fact that it lacks meaning. 👾👾👾,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/3/19 20:43,TRUE,,,
3,@freddytoddmusic Ur right..,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/2/19 23:49,TRUE,,,
5,"It’s a new year... do something different... make a difference... 👾👾👾... @ Nashville, Tennessee https://t.co/Ch4EW43MBA",russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/1/19 10:03,TRUE,"Nashville, TN",36.165,-86.78388889
7,Happy new year.. let’s make 2019 a good one..cause it’s up to US to make it how we want. ‼️✅✅‼️ don’t make unrealistic goals ... instead set ur self up to succeed! #babysteps add up and are much more attainable ✅✅✅,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",1/1/19 2:01,TRUE,,,
5,@OPIUO Nappy Yew Hear Oscar‼️👾‼️,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",12/31/18 17:52,TRUE,,,
2,NYE PARTY IN NASHVILLE at @MMusicWorks with @papadosio yeeeeeeee‼️✅‼️ we hit at 10pm‼️👾‼️ https://t.co/RE1KTdgMxB,russliquid,Eclectric EP out now!! https://t.co/1WwJmnLKdy 👾🎶👾 home of THE RUSS LIQUID TEST👾👾booking: landerson@paradigmagency.com mrunner@paradigmagency.com,"New Orleans, LA",12/31/18 17:33,TRUE,,,
